1.571038734,0.425297954,115,1149,78,1
1.588293253,-0.211213928,100,1162,36,7
1.588346582,0.417977267,106,1156,78,1
1.588448393,0.802817519,199,1708,8,4
1.588496874,-0.405784203,105,1173,36,3
1.605770786,-1.295713044,132,1208,43,7
1.605814419,0.16838064,108,2124,60,2
1.605843508,0.420711616,142,1165,78,1
1.605877445,-0.119458091,122,1735,60,1
1.623209534,0.58244546,96,1726,8,5
1.623306497,-0.519526341,97,1453,36,5
1.623422852,0.351480223,94,2135,60,1
1.623447093,-0.960716487,131,1465,33,2
1.640643434,0.406021762,107,2134,38,4
1.640657978,0.419809863,121,1178,78,1
1.640740397,-0.631814037,106,1195,0,4
1.640759789,1.143646385,98,1155,0,7
1.640779182,-0.229976218,103,1756,47,1
1.658222778,-0.533411405,116,1464,36,4
1.658251867,0.177339996,104,1458,78,2
1.658329437,0.288139315,198,1457,78,5
1.675608197,-0.058512163,113,1463,36,1
1.675714856,0.720205268,104,1454,63,5
1.693134211,0.257756042,100,2159,60,1
1.710471148,0.218355234,104,1473,78,2
1.710475996,-0.249649957,115,1481,36,5
1.710699011,-0.136276278,107,1784,60,4
1.727914745,0.556473991,143,1203,63,1
1.728016555,-0.041834573,129,1788,60,1
1.745368037,0.110823559,176,1790,60,1
1.745460152,-0.343335353,102,1496,36,7
1.745494089,-0.730662699,99,1502,10,3
1.762869811,0.499295066,176,1791,78,1
1.763024951,0.054027637,95,1811,60,1
1.76305404,0.247991894,98,2199,60,1
1.780308559,0.400674267,103,1497,78,1
1.780483092,0.698311082,142,1220,63,1
1.797698826,-0.235769741,140,1231,36,7
1.797761852,-0.362320656,143,1829,47,4
1.797907296,-1.071637009,96,1247,70,7
1.797970321,0.624672732,100,1228,63,0
1.815389677,-0.109514562,112,2227,55,5
1.815399373,0.392815437,131,2216,38,7
1.832615107,1.343510825,96,2527,0,5
1.832707222,0.514838192,102,2219,8,4
1.832741159,-0.056805619,106,1520,36,1
1.832823577,0.103813154,106,1839,60,1
1.850112033,-0.619077982,115,1862,23,5
1.850208996,-0.613318395,101,2256,23,5
1.850257477,-0.487552878,126,2646,20,5
1.8675023,-0.005221443,160,1852,60,0
1.867565325,0.324534278,101,1845,78,7
1.867715618,-0.311056458,150,1865,47,3
1.884965288,-0.415970138,133,2653,20,1
1.885139821,-1.090651401,118,1922,33,3
1.885178606,-0.27285314,108,2657,20,1
1.902442822,0.359019075,117,2650,38,3
1.902588266,1.029933336,98,2238,51,2
1.902646443,0.16562205,100,1876,60,1
1.902651292,0.121499157,133,1543,60,3
1.919900962,0.173383917,124,1879,60,0
1.919954292,-0.524704151,133,2282,20,1
1.919973684,-0.084444847,95,1892,60,1
1.919988229,-0.103148959,145,1899,60,0
1.920041558,0.155339152,101,1544,60,2
1.937373647,0.097825705,120,1552,60,1
1.937378495,-0.020977888,174,1903,60,1
1.954802699,-0.583575076,115,2296,23,4
1.95495784,0.369006237,139,1910,78,1
1.954972384,-0.313388412,167,2294,20,1
1.955030562,-0.095168926,100,1560,36,3
1.955049954,0.39293664,142,2286,38,7
1.97233841,-0.460650567,170,2693,20,3
1.972440221,-1.23043773,117,2736,87,5
1.972440221,-0.045378561,116,1931,60,0
1.972445069,0.080159094,99,2298,55,2
1.972498399,-0.919715794,201,2326,13,3
1.989689892,1.157899907,103,1542,11,0
1.989728677,0.071931806,96,1934,60,1
1.989748069,0.04259573,119,1567,60,1
1.989864425,-0.594706398,148,1956,23,1
2.007351654,-0.033907869,152,1948,60,0
2.007351654,-0.033907869,105,1949,60,1
2.024620717,0.52787968,100,2697,38,5
2.024834035,-0.008600595,107,2714,55,2
2.024872821,0.578857839,147,1577,8,5
2.042117643,0.938153258,98,1568,11,2
2.042200061,-0.816106262,98,2740,0,3
2.059536999,-0.56862827,98,2361,20,1
2.059648506,0.029917852,98,1601,60,5
2.059726076,-0.122745128,95,2356,55,1
2.059769709,0.352769827,107,2343,38,1
2.077077558,-0.391797328,122,1983,47,3
2.077164824,-1.14730188,102,2015,33,2
2.077179369,-0.467273122,115,2749,20,1
2.112090802,-1.186077278,112,2803,87,3
2.11209565,-0.408727022,102,2387,20,1
2.112124739,-0.258691732,123,1998,47,2
2.129345321,-0.647473519,147,2773,68,5
2.129379258,0.040743742,100,3145,0,5
2.129384106,-0.891276623,115,2020,65,2
2.129519854,-0.168768491,150,2004,60,1
2.129563487,0.127985964,97,2385,55,2
2.146784069,0.288682306,123,2763,38,2
2.146924665,-0.698189878,159,3165,68,0
2.146958602,-0.43553237,100,2782,20,0
2.164261602,0.683839393,97,1995,8,4
2.164450679,-0.980293263,97,2042,65,5
2.164494313,-0.924597868,100,2435,0,2
2.181676109,-0.400810015,96,2414,20,2
2.181695502,0.383662155,124,2777,38,3
2.181942757,-0.624275185,135,2040,23,5
2.199206972,-0.364410203,116,2035,47,5
2.199255453,0.683272161,112,2012,8,4
2.199313631,-0.336077692,113,2429,20,5
2.216728139,-0.42418773,144,3185,68,3
2.21677662,0.286219453,168,2421,38,2
2.216791164,-0.753914363,134,2451,68,1
2.216825101,-0.318304422,99,2443,20,5
2.216839646,-1.197596451,102,3223,87,1
2.234118405,0.481924192,95,2034,78,2
2.234195975,-0.052078686,102,3188,55,4
2.251484431,-0.335888615,100,3192,68,1
2.251503824,-0.5114348,154,2827,20,1
2.251586242,0.353884898,100,2047,60,4
2.251615331,-0.826340679,104,3206,85,1
2.251629875,-0.82618069,172,3207,85,0
2.268976509,0.129275568,207,2061,60,7
2.269141346,0.485167595,117,2821,38,4
2.286487979,-0.691475209,99,3225,0,5
2.286497675,-0.24727437,119,2085,47,3
2.303878246,0.144678099,141,2845,21,1
2.303989753,-0.615810338,101,2106,23,1
2.321336387,0.155780332,102,2854,21,5
2.321559401,0.438620634,139,2473,38,4
2.321573945,0.230868275,98,2478,38,5
2.338755742,-0.704206416,99,3243,0,5
2.338775135,0.554743206,106,2852,38,3
2.338784831,-0.747267567,112,2120,23,5
2.338809072,-0.755751807,132,2878,68,5
2.338896338,0.784481866,169,2088,8,2
2.338896338,0.947447136,119,2077,8,5
2.338949668,0.649480648,149,2095,8,2
2.338973908,0.209555866,96,2864,21,5
2.339012693,0.801750929,104,2091,8,7
2.356218731,-0.72001619,99,3591,0,4
2.356238123,-0.291751177,255,2491,20,2
2.356276909,0.225069903,129,2484,38,3
2.356378719,0.729247043,112,3579,0,3
2.373798075,0.160318188,124,3249,22,5
2.391231975,-1.158830749,111,3615,87,2
2.391353178,0.04210122,98,2506,55,5
2.408607697,-1.081081179,131,2550,65,2
2.408714356,-0.639828008,99,3270,0,2
2.408738597,0.823039098,122,3594,83,2
2.426022205,-0.389140549,99,2906,0,3
2.426051294,-0.822011293,118,3614,0,5
2.426182193,0.55655641,167,2891,38,2
2.426182193,0.556561258,142,2890,38,2
2.426254915,-0.567382299,112,2538,20,1
2.426254915,-0.93588433,100,2554,0,4
2.426279156,-0.883393553,140,2553,68,5
2.443504586,-1.267157518,98,3643,0,3
2.44365003,-1.352358675,102,3340,18,5
2.4437276,0.469420847,95,2905,38,7
2.461069386,0.671117882,96,3612,0,4
2.478474197,-0.610317399,97,2937,0,1
2.47851783,-1.03864059,170,3307,13,5
2.4785954,0.592733207,122,2540,38,2
2.478609945,0.753773767,104,3275,51,5
2.478658426,-0.758040127,160,3634,85,5
2.495835375,-0.451313056,95,3628,69,5
2.496058389,-0.467777328,97,2948,0,1
2.496072933,0.900672312,98,3619,83,3
2.513312908,-0.422088487,115,2580,20,5
2.513361389,0.091193453,210,2943,21,3
2.530921341,-0.068179348,114,3314,0,2
2.530940733,-1.154307438,117,3347,87,5
2.531008607,-1.02916733,127,3659,0,1
2.548219493,-0.29765136,101,2596,20,1
2.54825343,-0.166698336,113,2970,55,5
2.548263126,-1.087640708,112,3663,0,1
2.548418267,-1.267215696,113,3024,87,5
2.565716419,1.019664982,102,2560,51,4
2.583145471,-1.216795073,175,3685,13,2
2.583179408,0.504114114,103,2973,38,5
2.583242433,-0.495867433,95,2993,68,5
2.583271522,-0.505660669,180,2618,20,1
2.583324852,-0.505355237,112,2996,68,2
2.600647244,0.040389828,114,3665,42,1
2.600671485,0.425826401,123,2985,38,4
2.6180666,-0.662677276,122,3017,0,5
2.618071448,1.059729985,129,3323,83,4
2.618085993,0.489147915,190,2990,38,5
2.635505348,-1.004286692,102,3696,0,7
2.652924704,-1.034548762,159,3699,13,2
2.670377996,-0.452689927,97,3034,68,1
2.670601011,0.642324798,116,3690,51,2
2.687874922,-0.809367352,108,3055,0,1
2.687894315,-0.433884004,129,3045,68,4
2.705299126,-0.228022419,95,3970,42,1
2.722728178,0.600262363,135,3705,51,5
2.740200863,-0.960120166,152,3734,85,1
2.740229951,-0.708181888,119,3080,0,5
2.740263888,0.292565664,124,3975,46,2
2.740292977,0.615136447,98,3974,49,2
2.740356003,0.099546793,107,3410,42,2
2.740356003,-0.750302501,107,3426,0,2
2.740356003,-0.678288277,98,3084,0,1
2.740428725,0.174489292,101,3980,46,5
2.740438421,-0.006486807,98,3981,75,2
2.757707485,-0.8395567,105,3090,0,1
2.757726877,0.20886743,184,3982,46,1
2.757838384,0.058318238,99,3418,42,5
2.775262588,0.456965983,99,3731,46,5
2.792555892,-0.61624667,112,3438,69,4
2.792589829,1.122731523,95,3403,83,5
2.79261407,-0.923662177,122,3447,0,1
2.792696488,-0.215620885,122,3994,42,5
2.792706184,-1.043028154,102,3457,0,1
2.792711032,-0.814176704,116,3445,0,3
2.810207958,-0.924714223,126,3117,13,1
2.810232199,-0.399331333,106,3102,68,3
2.827603073,-0.151121273,167,3748,42,5
2.844954555,0.059316954,103,3454,42,1
2.844954555,-0.85948739,100,3129,0,1
2.845061214,-0.579211753,120,3468,69,1
2.845099999,-1.222394671,130,4037,13,1
2.862383607,-0.048326228,95,3759,42,3
2.862412695,-0.627470107,97,3765,2,5
2.862538747,0.316849981,113,3461,22,5
2.862543595,-0.954840545,167,3485,85,2
2.862553291,-0.735166618,115,4023,0,2
2.879836899,-0.736979821,100,4293,0,2
2.879996888,-0.706276571,122,3786,85,3
2.897256255,-0.803578676,114,3487,0,2
2.897309584,-0.995438843,135,3803,0,5
2.897358065,-0.236453329,102,3484,42,4
2.897401699,1.100638563,120,3757,83,3
2.897445332,0.408707629,127,4031,46,3
2.89745018,0.501956693,106,3475,22,4
2.897455028,0.400868192,103,3773,46,5
2.897455028,-0.990818568,98,3498,0,1
2.897474421,0.112030745,128,3482,42,4
2.897493813,0.984060266,156,4295,83,2
2.897532598,-0.020682152,96,3787,42,2
2.914724092,-1.070449215,128,4050,0,5
2.91472894,0.748998352,126,4033,83,2
2.914796814,0.352202595,100,4300,46,2
2.914947106,0.901937676,134,3775,83,3
2.932279195,0.101888443,101,3492,42,2
2.932366461,1.077755358,172,4301,83,5
2.949669462,0.635256214,96,3800,49,4
2.949747032,1.218768265,96,3771,83,4
2.949785817,-0.960444991,96,4063,0,5
2.949848843,0.908468116,97,3799,83,2
2.949887628,0.346302412,149,4057,46,5
2.949892476,0.34628302,117,4058,46,4
2.967214869,-0.483630736,108,3518,69,5
2.967326376,-0.978135842,97,4074,0,1
2.984755428,-0.8614121,102,3836,0,2
3.001990554,1.419413255,103,3751,0,5
3.002063276,0.724301943,125,4069,83,7
3.019589291,-1.029307926,114,4337,0,4
3.036974709,-1.070376493,97,3856,0,1
3.036989254,-1.292096334,111,4102,0,3
3.037066824,0.776647276,136,4335,83,5
3.037120153,-0.019945235,114,3845,42,5
3.054340735,-1.058450077,116,3571,0,1
3.054442546,0.10376952,136,3547,42,4
3.071803724,-0.29385042,116,4094,42,5
3.071823117,0.172651848,124,3852,46,3
3.071973409,-0.398385946,98,4343,27,2
3.089276409,-0.542235014,104,4104,2,5
3.089407309,-1.052738972,95,4352,0,2
3.089489727,-1.025196706,116,4114,0,3
3.089489727,0.640661887,105,4100,49,4
3.106826665,0.206957264,104,3572,22,2
3.124173298,0.358204588,151,4357,46,2
3.124197539,0.838485261,135,3569,83,2
3.124207235,0.269294607,129,4359,46,2
3.141665376,-1.09096653,120,3884,0,4
3.141839909,0.414937485,139,3873,46,4
3.159239872,-0.063733607,98,4368,46,2
3.176504087,-1.076611197,130,4140,0,1
3.176528327,-1.135719681,136,3890,13,2
3.176736797,0.162431976,115,4133,46,1
3.193962227,-1.105016431,102,4599,28,2
3.194005861,0.550287769,100,4375,83,4
3.194093127,0.577602172,125,4377,83,5
3.211507635,-0.257935423,123,4382,27,4
3.228922142,0.152420573,108,4608,86,4
3.228994864,-1.37196454,108,4174,18,7
3.229028801,-1.004572732,99,4159,0,5
3.229145156,1.03041815,117,3888,83,3
3.246312409,-0.951049302,114,4390,15,1
3.246351194,0.105233658,97,4386,46,1
3.246453005,-0.259123216,108,3903,42,4
3.246511182,-0.812411982,95,3912,0,4
3.24656936,-1.127720255,107,4616,28,3
3.26379479,0.943602564,95,3894,83,2
3.263852968,-0.841699576,116,4167,0,3
3.263988716,0.453906809,114,3905,46,5
3.281243234,-0.88420804,98,4618,0,1
3.281325653,-0.88527463,150,4621,15,1
3.281340197,-0.431600531,106,4623,29,3
3.281490489,0.183768626,113,4399,46,3
3.298759553,-0.970461242,103,4180,0,4
3.316164364,-0.394788629,139,4630,29,5
3.333767949,-0.914004689,112,4638,15,1
3.333830974,-0.952387388,124,3940,85,1
3.351308508,-1.123895076,145,4199,13,1
3.368640597,-1.05708775,96,4200,0,5
3.403435675,-1.025361543,144,4656,28,1
3.403518093,0.995404906,130,4660,83,2
3.403619904,-1.405693028,99,4234,18,1
3.403624752,-0.306164688,150,4662,29,1
3.420961689,1.210056163,116,4434,34,7
3.421068348,-0.862541716,147,4216,85,4
3.438351956,0.191273542,143,4932,86,4
3.438376197,-1.248763687,122,4923,56,5
3.438463463,-1.186140304,108,4671,56,7
3.455751919,-0.556023115,124,4450,42,4
3.45585373,-1.384259415,104,4674,18,1
3.455877971,-1.117064051,100,4679,28,1
3.473389441,-0.282631832,136,4232,42,5
3.473467011,-0.011640376,114,4689,86,2
3.490886366,-1.099901646,135,4467,15,1
3.508218456,-1.054198261,122,4700,28,5
3.508378444,-0.871025956,104,4942,15,1
3.50838814,-0.014379574,103,4471,46,4
3.543110496,0.597164404,116,4247,49,5
3.543163826,-1.027184442,117,4257,0,5
3.560748018,-0.096671848,101,4963,86,2
3.578104348,0.431964142,97,4259,46,2
3.595552792,-1.101288214,184,4730,28,1
3.59555764,-1.101293062,173,4731,28,1
3.595586729,-0.648176499,95,4273,2,5
3.595630362,0.486563858,104,4983,24,3
3.595649755,0.493375491,101,4737,24,5
3.61291397,-1.045815832,95,4975,0,1
3.63029454,-0.87668858,114,4743,15,1
3.64799024,-0.288250822,140,4757,29,1
3.665365962,-1.164633969,121,4520,56,2
3.665443532,0.113960304,103,4517,86,7
3.682659266,0.83390862,119,4518,83,5
3.682693203,-0.996815713,176,4763,28,7
3.682795014,-1.067763348,108,4522,0,4
3.682833799,0.026955641,104,5264,86,2
3.682853192,-0.795933165,102,5260,15,3
3.700117407,-0.282675465,103,4775,29,3
3.700233762,-1.258959319,115,4773,56,1
3.700384054,0.352886182,97,4527,46,4
3.717691903,1.218036196,115,4787,34,1
3.717769473,0.721824545,104,4785,30,4
3.717788865,-1.053708599,204,5267,15,1
3.717817954,-0.404421877,139,5020,42,4
3.735023992,0.254328409,162,4534,46,2
3.735116106,-0.408348867,148,4786,29,4
3.735116106,1.12357025,121,5291,34,2
3.735203373,-1.113316441,102,4537,0,1
3.752632425,-0.640749154,145,5028,15,2
3.752661514,0.030800213,122,4540,86,3
3.769925729,-0.718721738,101,5285,15,1
3.769954818,-0.788428249,99,4546,0,5
3.770017843,-0.465697478,131,5287,42,5
3.770109958,-0.634776249,150,5288,15,5
3.787417806,-1.206643075,147,4798,56,1
3.787548706,-1.064447222,97,5035,0,1
3.787568099,-0.847202211,115,4802,15,2
3.787631124,-0.591807212,103,4552,42,1
3.805060176,0.937149694,154,4554,83,2
3.805089265,0.95862694,159,5054,83,2
3.805089265,0.958563914,113,5055,83,2
3.82227591,-1.126362777,97,5041,0,4
3.839782532,-0.194802985,194,5056,86,1
3.839792228,0.959722619,108,5062,83,2
3.857327939,-0.854508354,161,4819,15,2
3.857371572,-0.025297578,121,4825,86,3
3.857371572,-0.025297578,120,4826,86,3
3.874892739,-0.17930834,106,5315,86,5
3.892224828,0.903910868,96,5329,9,2
3.927184742,0.334797784,210,5340,9,5
3.944458654,-0.687790625,114,5089,0,4
3.944526528,-1.188709817,125,4844,56,1
3.944555617,0.804393163,106,5351,9,2
3.944720453,0.704948181,125,5602,9,4
3.962105872,-1.04176279,187,4853,28,1
3.962159201,0.036501622,100,5601,86,5
3.99682338,-0.441253172,131,5603,48,7
3.996837924,-0.233369914,97,5359,86,2
3.996920342,-0.803859868,123,5354,50,1
3.996934887,0.4703226,96,5616,9,5
3.997007609,-0.010399253,128,5107,86,2
4.014354242,-0.984132988,102,5358,0,1
4.014417268,-0.661222835,97,5367,15,2
4.066626853,-0.689618373,100,5378,0,1
4.066651094,-0.854222314,102,4888,0,5
4.066743209,-0.701253901,104,4889,0,2
4.066864412,-0.790280237,97,5626,50,1
4.084080146,0.976681401,172,4905,83,2
4.084244983,-0.997940481,103,4898,28,1
4.084327401,-0.933164525,158,5132,15,1
4.10158192,0.904967762,97,5404,9,3
4.101698275,0.059297561,128,4910,86,7
4.118986731,0.668781081,141,4915,30,2
4.11901582,-0.789262128,96,5395,50,1
4.119030364,-0.792020718,102,5396,50,3
4.119243682,-1.4602782,102,5339,58,5
4.11924853,-0.850634692,115,5646,50,1
4.136493353,-0.345429748,96,5652,48,2
4.136512746,-0.909301996,127,5649,50,4
4.136585468,1.32114637,104,5430,84,5
4.188824142,-0.670153103,127,5948,50,1
4.188887168,-0.394822566,157,5953,72,1
4.188935649,0.581451592,126,5681,9,4
4.188988978,-0.576724659,105,5168,15,3
4.206485904,0.530080735,123,5429,9,5
4.206500449,1.022156925,108,5986,34,3
4.22369679,-0.163765213,149,5685,48,1
4.223721031,0.668606548,130,5435,9,2
4.22377436,0.30467631,97,5185,9,3
4.22385193,0.860680032,170,5191,83,1
4.223876171,-0.880639811,100,5425,50,1
4.223939197,-0.526197377,102,5686,50,4
4.241305223,-0.835576379,104,5683,50,1
4.24141673,-1.198682434,142,5671,80,2
4.258734275,-0.601280472,106,5192,15,7
4.258748819,-0.72758898,127,5190,15,1
4.258782756,-0.741309207,128,5193,15,1
4.258802148,0.519148186,99,5447,9,3
4.276182719,-0.345672155,149,5984,72,1
4.276202111,-0.735792028,157,5440,15,1
4.276269985,1.253737876,125,5735,84,2
4.293616619,-0.709432708,133,5695,50,1
4.293684493,-0.64231995,105,5987,50,1
4.29374267,-0.632880627,123,5705,50,5
4.29374267,-0.360745012,112,5993,72,1
4.293752367,-0.57586169,96,5210,15,1
4.311079608,-0.364225974,102,5997,72,4
4.311162026,-0.779977946,128,5708,50,1
4.311220204,-0.862643527,97,5453,50,1
4.328460178,-0.643304122,96,5712,50,1
4.328528052,-1.035343857,97,5704,19,1
4.328639559,0.784263699,104,6023,40,1
4.346010433,0.652355593,103,5733,9,3
4.34604437,-1.061775899,218,5459,15,4
4.34604437,-1.061780747,184,5460,15,5
4.346068611,0.321101797,147,5235,9,4
4.346141333,1.029152786,131,5744,34,5
4.363420093,-0.676029045,95,5724,0,2
4.36347827,-0.825337114,151,5231,15,1
4.380820056,0.239604617,99,5478,9,2
4.381047918,-0.827082444,158,5469,50,1
4.381057614,-0.65962295,111,5471,0,1
4.381067311,-0.339650769,108,6027,72,1
4.398316981,-0.487407434,95,6028,72,1
4.398375159,-1.13403253,133,5463,19,2
4.398472122,0.507992623,120,5747,26,3
4.4157024,-0.098756547,114,5487,86,3
4.415760578,-0.73479816,116,5248,15,1
4.415872085,-0.613895324,97,5485,0,5
4.415881781,-0.781970531,115,5249,15,1
4.433238111,-0.06448022,146,6056,59,7
4.43342234,0.472533351,147,5506,9,5
4.450662315,0.296085411,95,5502,9,4
4.450672011,0.539767312,113,6324,40,2
4.450715644,-1.11152263,115,6030,80,4
4.468115607,0.033035204,119,5511,86,2
4.485748281,-1.379590659,116,5470,3,5
4.485767673,0.547320709,107,5778,26,1
4.503041585,-0.081899575,132,6075,59,4
4.520601536,0.466259862,160,5793,26,2
4.520616081,0.808320154,114,6092,40,1
4.520635473,0.18391407,117,5788,74,3
4.520635473,0.183943159,117,5789,74,3
4.52064517,-0.875379583,106,6072,57,4
4.537899688,-0.718498724,145,5776,50,1
4.537938474,-0.487998907,100,5526,42,5
4.538011196,-0.2581245,114,5787,48,4
4.538040284,-0.421836384,96,6081,72,2
4.538059677,1.294258603,144,5563,84,5
4.538113006,-0.279979901,145,5531,48,2
